;blues;classical;country;disco;hiphop;jazz;metal;pop;reggae;rock
Mean Variance;0.13990034;0.1262566;0.11711216;0.13683169;0.15411669;0.11723795;0.1433128;0.13372004;0.15206946;0.12964416
