;blues;classical;country;disco;hiphop;jazz;metal;pop;reggae;rock
Mean Variance;0.07653805;0.085418895;0.066462174;0.073883474;0.07180804;0.094940886;0.05584286;0.055343233;0.08194817;0.082382694
