;bassoon;cello;clarinet;contrabass;drums;electric_guitar;flute;harpsichord;piano;violin
Mean Variance;0.07649503;0.11802887;0.105707936;0.07879225;0.05831002;0.22436118;0.03864748;0.059939306;0.055881996;0.06811816
