;bassoon;cello;clarinet;contrabass;drums;electric_guitar;flute;harpsichord;piano;violin
Mean Variance;0.06619841;0.12562577;0.08898604;0.06889485;0.049605597;0.19042534;0.027522417;0.053990345;0.0503729;0.060594056
